epoch,loss,psnr,val_loss,val_psnr
250,4.905638710082042e-06,102.19167560070545,5.003270063863249e-06,102.13310958399917
251,4.915010824486519e-06,102.18327455605105,5.31686953929073e-06,101.60995802445845
252,4.911605781646384e-06,102.1857667025764,5.067153451267531e-06,102.03288282914595
253,4.9053157617848575e-06,102.19350850494314,5.142266739064573e-06,101.82282788825758
254,4.902915605563683e-06,102.19590156252845,5.00138506719271e-06,102.12053777521307
255,4.936393978164286e-06,102.15741142006188,4.9791590506422585e-06,102.08428871848366
256,4.929302349940145e-06,102.15259514797539,5.0503404743336215e-06,102.14393763686671
257,4.878602684328097e-06,102.2275167035723,5.347748411264602e-06,101.83808704723012
258,4.908990529122627e-06,102.19185339654243,5.124819929760909e-06,102.05852466930043
259,4.8985324744401755e-06,102.20426670456821,5.096163369506195e-06,101.96738276626124
260,4.881774790332061e-06,102.21791128163015,4.948088316626981e-06,102.15520047274502
261,4.9050820767461925e-06,102.18998918297686,4.9611710148217915e-06,102.14341162479285
262,4.882261523021583e-06,102.21262510784301,5.082739208415715e-06,102.12595987030954
263,4.896178719748272e-06,102.20346025302416,4.965872011036316e-06,102.21697443181819
264,4.891308016062466e-06,102.21553988796848,4.994804826172626e-06,102.1177431048769
265,4.879965184496999e-06,102.22078176431722,5.018600225439789e-06,102.08253918272077
266,4.876948252005778e-06,102.21742349549051,4.9459678242177086e-06,102.21492110743667
267,4.854804643180228e-06,102.2546014710184,4.959103606586613e-06,102.0782929391572
268,4.865966691494575e-06,102.23144095823203,4.9553771863098845e-06,102.13801237164121
269,4.857112757435165e-06,102.24573607615936,4.960125288837872e-06,102.1581651167436
270,4.865036373561799e-06,102.2311115782411,4.955138752627659e-06,102.19838760838364
271,4.860100941286471e-06,102.24133860839275,4.963792616763385e-06,102.08572295217803
272,4.868614137480731e-06,102.2288919494202,5.2461416750950525e-06,101.86189621434067
273,4.857236618868556e-06,102.24680435145096,5.079063722598331e-06,102.02926057757753
274,4.8463601678332245e-06,102.25623552371295,4.966365340254869e-06,102.12254351991595
275,4.861584818272202e-06,102.23026439391094,4.939773076661037e-06,102.11001226251776
276,4.87232070471774e-06,102.21828717923108,4.92827265671539e-06,102.15305434718276
277,4.851887119689531e-06,102.24494841319975,4.9303406795485046e-06,102.25203376538826
278,4.848028398674192e-06,102.25998629056491,4.919049151243543e-06,102.16121456261837
279,4.84169036351331e-06,102.25729630548082,4.9212744394908166e-06,102.21131328235973
280,4.858561459702704e-06,102.23611398834727,5.060682134640184e-06,102.08509077592329
281,4.844700452173502e-06,102.25090723993617,5.237830525099222e-06,101.92346422600023
282,4.825435699851606e-06,102.2816510806495,5.145606243758899e-06,101.79137175588897
283,4.878084664999633e-06,102.20568717405234,4.9115774676134935e-06,102.16886309999408
284,4.854528384694573e-06,102.23667666561954,4.931765827429693e-06,102.15442930279356
285,4.845342151121218e-06,102.24972297579536,4.909141901435126e-06,102.15324105927438
286,4.8235807047188355e-06,102.2781168036472,5.126094619657979e-06,101.97486419677735
287,4.831336442433754e-06,102.26600673150905,4.934848926275277e-06,102.21815328887014
288,4.841444037833912e-06,102.25611959035024,4.888223217373403e-06,102.20743671764026
289,4.819071752529459e-06,102.28085110466519,4.911970316959813e-06,102.2046675710967
290,4.821862090754636e-06,102.28274694269354,5.084043200578449e-06,101.87763667251124
291,4.81481548548628e-06,102.28314978397253,4.9114032222088564e-06,102.23465030554569
292,4.823185397404784e-06,102.27632901136136,4.885042088779191e-06,102.2051724058209
293,4.821191138789651e-06,102.27947363224341,4.94152584658216e-06,102.1846421212861
294,4.817303692412374e-06,102.28274213599714,4.90212013656591e-06,102.13765910755504
295,4.82643849505676e-06,102.26144083303171,5.097333743117016e-06,102.08349822073272
296,4.805199975120164e-06,102.3022876296677,5.006548704069715e-06,102.11518887606535
297,4.812667464580416e-06,102.27984258193791,5.2099292340492616e-06,101.99061565977155
298,4.822590598936404e-06,102.27823934488363,4.936714401882262e-06,102.15264439438329
299,4.802194131001784e-06,102.29627424191206,4.911326369906557e-06,102.26293237859552
300,4.829968282112557e-06,102.26868829402612,4.871076618490571e-06,102.20661473129735
301,4.8108900296081876e-06,102.2861267125412,4.876416865458437e-06,102.22970673532197
302,4.807271138020837e-06,102.28440750157638,4.968422383006493e-06,102.20286745013613
303,4.810633594375772e-06,102.28411034430657,4.884812165762537e-06,102.23293715968276
304,4.809753336048998e-06,102.29073041938123,5.427456135569655e-06,101.71446015329072
305,4.807941047140964e-06,102.28931376637279,5.046914868051483e-06,102.0994277491714
306,4.8048911710980184e-06,102.29197641795054,4.858162386274974e-06,102.25692249644887
307,4.793954108070907e-06,102.30262642458047,4.864892206100966e-06,102.2105820164536
308,4.7949628374003844e-06,102.30356695855414,5.0281726433957266e-06,102.05417771772905
309,4.805356581627672e-06,102.28363389448685,4.946746638311059e-06,102.20344062573982
310,4.786742363708316e-06,102.31351383307042,4.849339700630287e-06,102.23330563631924
311,4.784893935890505e-06,102.31672189352396,4.859119483378229e-06,102.20814759225556
312,4.786455467653907e-06,102.30917681002673,5.217462942461928e-06,101.66874412767815
313,4.808913580128936e-06,102.28033576022773,4.973549463708575e-06,102.02178104285038
314,4.795881870602745e-06,102.29595413314712,4.857054718189774e-06,102.17922062729345
315,4.780116492936237e-06,102.31856122210309,4.880050415301935e-06,102.16692292184541
316,4.769663156305251e-06,102.33247594944525,4.941802567235286e-06,102.21524519486861
317,4.771139495975543e-06,102.33360098031851,5.338477565215505e-06,101.77346223773378
318,4.772247326836974e-06,102.32448218356757,4.9054373889565325e-06,102.11595380378492
319,4.77100229867858e-06,102.329102662271,5.2267182278834905e-06,101.90712437485203
320,4.780502599513561e-06,102.3181762396539,4.850498011034109e-06,102.23988046357125
321,4.780680597209253e-06,102.31154456932228,4.947421218799497e-06,102.18658548990885
322,4.816679340920676e-06,102.27130440736428,4.837496092505083e-06,102.2782089695786
323,4.755458372350582e-06,102.33636807386137,4.84567230931575e-06,102.28169907078599
324,4.768267803046487e-06,102.33157281266503,5.104810357310767e-06,101.99453097256747
325,4.773230094417587e-06,102.3247129910698,4.911025021239325e-06,102.2085356278853
326,4.770296819750676e-06,102.31428042823062,4.830320595470821e-06,102.29730155251242
327,4.774366241537944e-06,102.31783246945112,4.815343215864921e-06,102.28832679517342
328,4.7568290332522e-06,102.33639947922357,4.886789536778286e-06,102.1833944609671
329,4.770385431586266e-06,102.32092291985359,4.83156636068033e-06,102.19831071333452
330,4.7558146322586415e-06,102.32801263342371,4.821893986500623e-06,102.27512914484197
331,4.74354020656337e-06,102.35012788928194,4.820695625257389e-06,102.29057145552201
332,4.744943421587618e-06,102.34232212377873,4.813703198482417e-06,102.31289802320076
333,4.739827024925442e-06,102.34985313575585,4.861598355284624e-06,102.15798746744791
334,4.7524319710443e-06,102.33143817039081,4.892360092609042e-06,102.07657248757103
335,4.744131981354073e-06,102.34241172096947,4.964231420396545e-06,102.14678104285038
336,4.737134132443053e-06,102.35013451707391,5.065903902008854e-06,102.0548764777906
337,4.73700317336813e-06,102.35314639360477,4.901426128719433e-06,102.16368482185132
338,4.727282991779627e-06,102.35486149145451,4.81354085367815e-06,102.27879721901634
339,4.744286861729679e-06,102.33402084812974,4.85065594341105e-06,102.2923080444336
340,4.746796320176098e-06,102.33357466121932,4.930026311326815e-06,102.1743408203125
341,4.719255907974062e-06,102.36482475796501,4.915509552202738e-06,102.07643867261481
342,4.7439996038702215e-06,102.3382256197985,4.8215192801955816e-06,102.28352832216206
343,4.717508936643471e-06,102.36471162311403,4.790257583987444e-06,102.31645253499349
344,4.717338799250439e-06,102.3687238438035,4.7823340179148184e-06,102.2540389552261
345,4.704286227357413e-06,102.38404064045086,4.807875010363094e-06,102.3008418227687
346,4.704780117537034e-06,102.39060639281372,4.8083708489602115e-06,102.26377179694899
347,4.716394327269266e-06,102.3645772959747,4.776453616531481e-06,102.33828652121804
348,4.720762642448478e-06,102.3586660183282,5.262450400605854e-06,101.58466362230706
349,4.719668994234706e-06,102.35717255492311,4.762077162123398e-06,102.34801099372632
350,4.715965523922559e-06,102.36631670331622,4.775636719414527e-06,102.32823809999408
351,4.701823969735584e-06,102.38302158524662,4.826411656143715e-06,102.2942182598692
352,4.700308430165235e-06,102.38651071970835,4.756330546032669e-06,102.34344195741596
353,4.7132655052629774e-06,102.36844445715417,4.794318078204401e-06,102.3247178511186
354,4.696512083102157e-06,102.38934042123648,4.793185003522508e-06,102.28161352908973
355,4.70261014022065e-06,102.38101443986515,4.8632756647059455e-06,102.069929226962
356,4.705020185299275e-06,102.37288443896598,4.787087924672629e-06,102.21830250133168
357,4.698037201284142e-06,102.38298004506073,4.751316482449483e-06,102.30450633655894
358,4.690320463295645e-06,102.39354022615161,4.820567356187949e-06,102.29258506081321
359,4.691748853239241e-06,102.39316109397194,4.755061339286234e-06,102.28038699988163
360,4.693180098466191e-06,102.3931005076873,4.81052885664791e-06,102.28283700654
361,4.696498075696531e-06,102.38401211327329,5.362916004797267e-06,101.44716103293679
362,4.739229242254422e-06,102.32187931941105,5.147740714826134e-06,101.95438782663057
363,4.676718843655389e-06,102.40827773870011,4.764488206395375e-06,102.37916629675662
364,4.674845337316189e-06,102.41315683858377,4.77466609151055e-06,102.3135722767223
365,4.70403893197434e-06,102.37365931299739,4.890911967584433e-06,102.17251799612335
366,4.6735644228501e-06,102.40193040754411,4.7596135531917255e-06,102.35057812315046
367,4.672940097074418e-06,102.41283410132348,5.0057770736064855e-06,102.02785191391453
368,4.68939460508816e-06,102.38366464610422,4.747322811288706e-06,102.38615463719223
369,4.687631935836616e-06,102.39083932160776,4.749470796620395e-06,102.38586250073982
370,4.675034386877731e-06,102.41556095434514,4.739846396908185e-06,102.29460809881037
371,4.685217647212596e-06,102.38707966482167,4.734591701697244e-06,102.40272401751893
372,4.679620884027004e-06,102.40088945579973,4.7306580117120495e-06,102.33043444084399
373,4.674178736573141e-06,102.40554494008596,4.724229976008329e-06,102.36644000429095
374,4.683652535453324e-06,102.39995048967553,4.875270403290139e-06,102.16340438380387
375,4.673780041635129e-06,102.39953646288608,4.724228004058453e-06,102.33006670402759
376,4.664541570629367e-06,102.41936715221627,4.722309225171833e-06,102.33302455092921
377,4.689378385426773e-06,102.3817995091863,4.71555060192424e-06,102.35971795284387
378,4.663333480591269e-06,102.42116407914595,4.727304112197034e-06,102.30189435554273
379,4.66658181940232e-06,102.41285314884497,4.837376419538597e-06,102.08116297866358
380,4.6676695433499275e-06,102.41106665480109,4.716099491622916e-06,102.3062920772668
381,4.674203748546654e-06,102.40166264531774,4.761808527704985e-06,102.2058012528853
382,4.647927574260732e-06,102.43529207954317,4.741047868347695e-06,102.295827738444
383,4.647299121944345e-06,102.43861456811011,4.725170441760741e-06,102.36813520951705
384,4.666993501394664e-06,102.40457246793734,4.788905241157133e-06,102.35814310709635
385,4.643354708889414e-06,102.4458309844046,4.711056659068687e-06,102.31389789003315
386,4.660787853724196e-06,102.41265112390052,4.702664710114759e-06,102.38545818906842
387,4.644895255960004e-06,102.44032699264847,4.7319332858905636e-06,102.35407270951704
388,4.662933418421956e-06,102.41436820290305,4.966473809900256e-06,101.88815996574633
389,4.645208754861641e-06,102.43178908981643,4.916543165370857e-06,102.19348667029179
390,4.652301067538847e-06,102.42911683551637,4.709028485883733e-06,102.34665407122988
391,4.6344187179707735e-06,102.4481413969738,4.728444192744174e-06,102.25210372462418
392,4.649254650755819e-06,102.42936884313197,4.812657380171004e-06,102.11809456565163
393,4.663462536405427e-06,102.410720168605,4.708391187787956e-06,102.30606583103989
394,4.642523879204043e-06,102.44005642479672,4.791056036276242e-06,102.1293280399207
395,4.650453187368288e-06,102.41881563199983,4.688688918439297e-06,102.41811042554451
396,4.6224827898368376e-06,102.45922991416948,4.7221164550137475e-06,102.39026646469578
397,4.6410130196093445e-06,102.4387373163539,4.830647549169953e-06,102.27581458814217
398,4.648502234587184e-06,102.42502393531355,4.94150912565987e-06,102.1692949699633
399,4.635405476007091e-06,102.45408241965553,5.122115321269534e-06,101.65974153460878
400,4.640676690037454e-06,102.42710685178672,4.693176049730744e-06,102.42271321614584
401,4.6273477744121955e-06,102.45377793745561,4.67957070489347e-06,102.39019007827297
402,4.633726695748394e-06,102.44858735767,4.710975154563185e-06,102.31841828317353
403,4.637460900112549e-06,102.43803069783813,4.696018213783673e-06,102.32994088837594
404,4.628504333158902e-06,102.45741092281742,4.846637407216335e-06,102.0332690152255
405,4.633832143115326e-06,102.44067793199233,4.694593451748722e-06,102.28272880785393
406,4.6187551121889844e-06,102.45723835907339,4.745792986079433e-06,102.28783624822444
407,4.628960980230097e-06,102.4509965034965,4.688432662794984e-06,102.37010160503965
408,4.628029586719134e-06,102.44733401994327,4.744220978230287e-06,102.21561316287878
409,4.637070632501563e-06,102.43261858746722,4.839193860045105e-06,102.23946639552261
410,4.619765707593827e-06,102.460809447104,4.7715934532320574e-06,102.31958627411814
411,4.601332115237441e-06,102.48804367527818,4.677533666891219e-06,102.33953968394886
412,4.620963314486467e-06,102.45500579407165,5.293630720464562e-06,101.7742486664743
413,4.633442447574387e-06,102.44180559989734,4.686181854953192e-06,102.33490364768288
414,4.619107504560926e-06,102.46597382445435,4.7063233592559825e-06,102.26594765403054
415,4.620366780049225e-06,102.45497702005026,4.676943670788067e-06,102.43650965835108
416,4.6031229505010815e-06,102.48067993946565,4.6901655120260935e-06,102.41531977797999
417,4.615879376693781e-06,102.46145686578639,4.898866078898815e-06,102.19033281730883
418,4.608931786184376e-06,102.47387323695185,4.6907866762370705e-06,102.29385362104937
419,4.64137130463774e-06,102.42744980534195,4.829812741897485e-06,102.25965400464607
420,4.606196694568248e-06,102.4771908754291,4.654879363773613e-06,102.38435900139086
421,4.615060706252961e-06,102.46224729382352,4.877634750521269e-06,101.99639046408913
422,4.613257017518347e-06,102.4594599128492,4.670685785006781e-06,102.39422242135713
423,4.608213129420254e-06,102.46233940711389,4.6906964695208995e-06,102.43873170794863
424,4.61625245400689e-06,102.45643339712859,4.670931241090522e-06,102.4406561649207
425,4.609129572534347e-06,102.47081961536185,4.67922170145991e-06,102.31698099772136
426,4.58453688176075e-06,102.49928761728994,4.649326135194948e-06,102.42534397009648
427,4.618962596254116e-06,102.4549958669667,5.449515780734752e-06,101.62062729344224
428,4.612552746077161e-06,102.46492735962768,4.652493212096019e-06,102.42053749778054
429,4.592898680986514e-06,102.48554193527826,4.694968510827466e-06,102.29634857177734
430,4.594819676644567e-06,102.48738850911458,4.702353002854083e-06,102.27008458917791
431,4.596681532293036e-06,102.48189877241086,4.640001098419871e-06,102.4164823589903
432,4.596119310864856e-06,102.48006189590845,4.778946061957289e-06,102.29936782374527
433,4.6046821975459515e-06,102.47320632756728,4.775920388055965e-06,102.30937125466086
434,4.606943443016066e-06,102.4645793674709,4.80394397307078e-06,102.1295429576527
435,4.6053492461038385e-06,102.4748198694616,4.651324609243822e-06,102.37488639137962
436,4.597557810594674e-06,102.47472427617141,4.78392614764523e-06,102.32067607532848
437,4.586523699479602e-06,102.49447776100853,4.674950568270023e-06,102.42439103560014
438,4.59558884704123e-06,102.47689598812646,4.675448110102673e-06,102.4678715098988
439,4.603821638535213e-06,102.47802106523848,4.63876890948582e-06,102.39926161332563
440,4.594244130334593e-06,102.48447137650354,4.635885400630562e-06,102.4170536850438
441,4.584184354279024e-06,102.49169841846386,4.63210321317037e-06,102.44526034268466
442,4.601660938764398e-06,102.4716001063349,4.640674427664084e-06,102.4274891246449
443,4.578965269580519e-06,102.49870812120416,4.762722926788036e-06,102.20524162523674
444,4.6068871286305565e-06,102.46346566580392,4.701932397383092e-06,102.2750946969697
445,4.587245565042793e-06,102.4925457038079,4.672146866196823e-06,102.2699326023911
446,4.59556105695361e-06,102.47876899061225,4.712334744412643e-06,102.34340922037761
447,4.588264004235229e-06,102.48469267447234,4.7592239311735755e-06,102.30621670809658
448,4.581625613812772e-06,102.49330684635189,4.637479243242662e-06,102.42229420055043
449,4.582460172638424e-06,102.49617688301282,4.643486717572104e-06,102.38080939090614
450,4.579152916251784e-06,102.49328472786573,4.632010302774495e-06,102.41970700350674
451,4.573017760992809e-06,102.51077670224063,4.6228624066288555e-06,102.40784052068537
452,4.579089522859845e-06,102.49511423889018,4.731014719668151e-06,102.2394141919685
453,4.580034272289902e-06,102.49863087758595,4.652568777325514e-06,102.3393207434452
454,4.585756551044424e-06,102.49246705737703,4.635408837809034e-06,102.40815679376776
455,4.5866366641064495e-06,102.4888676015147,4.654546567260033e-06,102.37226821437027
456,4.5951938252957945e-06,102.47417391405794,4.629576471526172e-06,102.4410331032493
457,4.575693397562259e-06,102.49675218773332,4.6208578031369004e-06,102.42431451046106
458,4.566282548902052e-06,102.51552716662,4.623058369664553e-06,102.43456800056227
459,4.573123013528592e-06,102.50455427120893,4.700897600493838e-06,102.3539287220348
460,4.573899769471474e-06,102.50228028410798,4.629340753925852e-06,102.34383725253018
461,4.563007625454867e-06,102.51352591490134,4.608290175218082e-06,102.44595253684304
462,4.582703572585728e-06,102.4881894938151,4.613531318957967e-06,102.46123971650094
463,4.587916819197462e-06,102.48194536400285,4.692873850823768e-06,102.3891664909594
464,4.561768806113638e-06,102.5155683461436,4.63516064910712e-06,102.36733981045809
465,4.580286807592077e-06,102.4889160198932,4.8450051232948406e-06,102.2393110333067
466,4.560041856853099e-06,102.52244104203089,4.616751200294609e-06,102.45509074818004
467,4.568903158667608e-06,102.51262606036136,4.633480550568713e-06,102.36856328790839
468,4.561865518133765e-06,102.51114615842735,4.698626730025739e-06,102.35252972227154
469,4.568885787191601e-06,102.50422791167573,4.611902875584554e-06,102.43575809363163
470,4.561347713119566e-06,102.51659761371035,4.700490911669807e-06,102.35860073205197
471,4.565095970894092e-06,102.50723490041453,4.61664657533137e-06,102.45969270648378
472,4.581676460460297e-06,102.48562874035957,4.610754496587271e-06,102.44404148910985
473,4.5594816209430144e-06,102.51695590359348,4.614169875188082e-06,102.42495857007576
474,4.571634330213168e-06,102.5043986272923,4.639183447524732e-06,102.46260029185902
475,4.563301762698328e-06,102.51001456449637,4.60293493536786e-06,102.45525642163825
476,4.56364947575183e-06,102.51225608558921,4.601978381205382e-06,102.41314775871508
477,4.5522183504407156e-06,102.52281179503683,4.858004237548536e-06,102.19543299819483
478,4.550221918069645e-06,102.53220617903418,4.619529034133655e-06,102.40920109604345
479,4.557490659235576e-06,102.51483524918278,4.652052487499807e-06,102.30889629017223
480,4.559188829942515e-06,102.5115167897898,4.620832852665582e-06,102.46739881110913
481,4.555426637267535e-06,102.52681351668352,4.625268348084346e-06,102.35532457756274
482,4.546758361266045e-06,102.53069754860618,4.591773894748202e-06,102.46461107658618
483,4.572026053227681e-06,102.49267563257462,4.659168462239905e-06,102.44673508152817
484,4.5488884853090106e-06,102.53281704562528,4.616121375213631e-06,102.44881661155007
485,4.554227819792926e-06,102.52368695167951,4.930952590339902e-06,102.0954590768525
486,4.548056579557845e-06,102.52759401405886,4.5872637036319995e-06,102.45232664166075
487,4.5412347724201e-06,102.5381725263262,4.634928404122933e-06,102.35427847197562
488,4.572101241557483e-06,102.49312657638585,4.648336140565913e-06,102.40004175359553
489,4.549786717943535e-06,102.52736524533003,4.594099717988601e-06,102.46657201593572
490,4.54332244761049e-06,102.53208785263809,4.635529283846016e-06,102.49480059074634
491,4.556712659934996e-06,102.51521649056103,4.605931295979341e-06,102.52155831076882
492,4.538403815525532e-06,102.54210515873693,4.588119028278126e-06,102.49625498453776
493,4.56809686341803e-06,102.49776382126174,4.601104016425476e-06,102.42507800477924
494,4.537858528888698e-06,102.53995726116331,4.592434008758794e-06,102.43480007287228
495,4.540083980209008e-06,102.53956316967944,4.61158868650576e-06,102.46525740189986
496,4.545700859594173e-06,102.52871761437618,4.590794825079766e-06,102.42183467980587
497,4.532096856844593e-06,102.54355967915141,4.6133163171665124e-06,102.36143919048887
498,4.542326628823308e-06,102.53242913519585,4.581805267827638e-06,102.47516248298413
499,4.535989147457777e-06,102.539786293012,4.649042230911701e-06,102.31217415549538
